concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 1";"Passeio";85816
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 1";"Passeio";85122
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 2";"Comercial";11325
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 2";"Comercial";12168
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 3";"Passeio";536
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 3";"Passeio";507
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 4";"Comercial";10787
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 4";"Comercial";10445
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 5";"Passeio";82
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 5";"Passeio";89
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 6";"Comercial";5311
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 6";"Comercial";4650
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 7";"Comercial";2721
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 7";"Comercial";2405
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 8";"Comercial";5318
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 8";"Comercial";5555
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 9";"Moto";5618
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 9";"Moto";5553
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Outros";"Comercial";2467
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Outros";"Comercial";3599
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 1";"Passeio";171040
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 1";"Passeio";168801
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 2";"Comercial";17629
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 2";"Comercial";19288
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 3";"Passeio";880
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 3";"Passeio";864
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 4";"Comercial";16160
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 4";"Comercial";13499
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 5";"Passeio";134
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 5";"Passeio";141
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 6";"Comercial";10534
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 6";"Comercial";6247
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 7";"Comercial";4381
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 7";"Comercial";6523
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 8";"Comercial";5949
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 8";"Comercial";11803
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 9";"Moto";7882
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 9";"Moto";7768
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Outros";"Comercial";3572
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Outros";"Comercial";3440
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 1";"Passeio";75966
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 1";"Passeio";74387
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 2";"Comercial";16758
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 2";"Comercial";16265
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 3";"Passeio";452
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 3";"Passeio";454
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 4";"Comercial";13007
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 4";"Comercial";14468
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 5";"Passeio";136
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 5";"Passeio";133
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 6";"Comercial";8265
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 6";"Comercial";11071
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 7";"Comercial";6499
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 7";"Comercial";6488
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 8";"Comercial";12120
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 8";"Comercial";10802
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 9";"Moto";6265
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Categoria 9";"Moto";6051
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Outros";"Comercial";3386
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 05 BR-101/ES km 320,80";"N/I";"Outros";"Comercial";3628
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 1";"Passeio";94882
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 1";"Passeio";94552
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 2";"Comercial";12500
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 2";"Comercial";13772
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 3";"Passeio";505
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 3";"Passeio";462
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 4";"Comercial";12319
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 4";"Comercial";13884
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 5";"Passeio";216
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 5";"Passeio";135
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 6";"Comercial";7695
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 6";"Comercial";10950
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 7";"Comercial";6085
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 7";"Comercial";5961
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 8";"Comercial";12116
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 8";"Comercial";10101
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 9";"Moto";8888
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Categoria 9";"Moto";9000
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Outros";"Comercial";3408
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 06 BR-101/ES km 398,90";"N/I";"Outros";"Comercial";3317
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 1";"Passeio";49102
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 1";"Passeio";47934
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 2";"Comercial";10436
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 2";"Comercial";7625
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 3";"Passeio";399
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 3";"Passeio";406
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 4";"Comercial";11952
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 4";"Comercial";14071
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 5";"Passeio";103
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 5";"Passeio";95
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 6";"Comercial";6608
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 6";"Comercial";8708
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 7";"Comercial";5186
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 7";"Comercial";5171
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 8";"Comercial";8849
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 8";"Comercial";9602
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 9";"Moto";2557
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Categoria 9";"Moto";2488
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Crescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Outros";"Comercial";2507
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/06/2019";"Decrescente";"Praça 07 BR-101/ES km 452,00";"N/I";"Outros";"Comercial";2734
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 1";"Passeio";37664
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 1";"Passeio";36986
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 2";"Comercial";5037
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 2";"Comercial";6376
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 3";"Passeio";399
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 3";"Passeio";378
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 4";"Comercial";5823
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 4";"Comercial";5098
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 5";"Passeio";64
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 5";"Passeio";65
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 6";"Comercial";2930
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 6";"Comercial";3188
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 7";"Comercial";1857
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 7";"Comercial";1533
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 8";"Comercial";3629
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 8";"Comercial";4133
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 9";"Moto";2182
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Categoria 9";"Moto";2179
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Outros";"Comercial";3601
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 01 BR-101/ES km 0,80";"N/I";"Outros";"Comercial";3273
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 1";"Passeio";73132
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 1";"Passeio";72625
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 2";"Comercial";8731
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 2";"Comercial";9377
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 3";"Passeio";521
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 3";"Passeio";522
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 4";"Comercial";8486
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 4";"Comercial";8541
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 5";"Passeio";75
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 5";"Passeio";75
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 6";"Comercial";3706
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 6";"Comercial";3971
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 7";"Comercial";2517
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 7";"Comercial";1670
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 8";"Comercial";4604
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 8";"Comercial";3389
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 9";"Moto";5571
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Categoria 9";"Moto";5605
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Outros";"Comercial";2071
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 02 BR-101/ES km 85,80";"N/I";"Outros";"Comercial";3644
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 1";"Passeio";96247
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 1";"Passeio";95784
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 2";"Comercial";12794
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 2";"Comercial";13596
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 3";"Passeio";596
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 3";"Passeio";544
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 4";"Comercial";12340
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 4";"Comercial";11465
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 5";"Passeio";110
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 5";"Passeio";87
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 6";"Comercial";6139
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 6";"Comercial";5354
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 7";"Comercial";3113
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 7";"Comercial";2786
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 8";"Comercial";5748
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 8";"Comercial";6119
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 9";"Moto";5639
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Categoria 9";"Moto";5639
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Outros";"Comercial";2357
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 03 BR-101/ES km 171,70";"N/I";"Outros";"Comercial";3825
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 1";"Passeio";187189
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 1";"Passeio";183156
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Crescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 2";"Comercial";19539
"ECO101 CONCESSIONARIA DE RODOVIAS S/A";"01/07/2019";"Decrescente";"Praça 04 BR-101/ES km 242,00";"N/I";"Categoria 2";"Comercial";21337
